index,skt,eva,prep,slt,ssrd,sm
326,280.8790838,-5.13E-06,10.30000019,3.000045778,29319.78747,0.391366839
327,282.0040818,-1.17E-05,5.900000095,3.000045778,40415.57859,0.377386332
328,280.3331563,-7.91E-06,0,3.000045778,37053.21765,0.374880373
329,283.2680535,-2.21E-06,0,3.000045778,104434.931,0.378209621
330,279.0470622,-3.04E-05,11,3.000045778,28983.55137,0.399146855
331,277.4415313,-2.79E-05,0,3.000045778,13583.93823,0.39082244
332,278.1999305,-1.03E-05,0.300000012,3.000045778,110957.9113,0.380243063
333,274.0595683,-3.27E-06,0,3.000045778,17484.27693,0.367174327
334,276.0706755,-2.37E-05,0,3.000045778,96298.01755,0.37067607
335,274.478029,-2.72E-06,0,3.000045778,156484.2785,0.372778863
336,271.8427153,-8.92E-06,0,3.000045778,158703.4367,0.361981302
337,272.2661191,-4.57E-06,0,3.000045778,156282.5369,0.346975595
338,276.5984513,-7.95E-06,0,3.000045778,143438.318,0.365747094
339,281.9702905,0,0,3.000045778,135032.4157,0.344854534
340,281.5944538,-5.36E-06,0,3.000045778,72223.51316,0.362184912
341,274.338245,-2.07E-05,0,3.000045778,131199.3242,0.356316298
342,274.1262595,-1.34E-05,0,3.000045778,124272.8606,0.345420539
343,270.7500499,-8.32E-06,0,3.000045778,54806.48345,0.358876526
344,273.1519851,-4.43E-06,0,3.000045778,131468.3131,0.319354236
345,275.5710996,-4.76E-06,0,3.000045778,129047.4132,0.341841936
346,274.4856462,-1.42E-06,0,3.000045778,126559.2661,0.33272019
347,273.1532006,-1.03E-05,0,3.000045778,131602.8075,0.344256043
348,277.6446256,-7.03E-06,0,3.000045778,123880.1239,0.321323097
349,277.7632859,0,0,3.000045778,121865.8129,0.343169868
350,278.8559133,0,0,3.000045778,112465.6951,0.338276863
351,273.0705285,-2.60E-05,0,3.000045778,99372.67392,0.295702666
352,272.3776157,-1.36E-05,0,3.000045778,122335.8188,0.311172664
353,272.1889498,-8.53E-06,0,3.000045778,119918.6457,0.251398116
354,273.333248,-7.74E-06,0,3.000045778,119717.2146,0.296656042
355,277.7820176,-2.78E-06,0,3.000045778,117904.3347,0.335732996
356,274.1740297,-2.27E-05,0,3.000045778,29476.08368,0.369196445
357,270.3316579,-1.18E-05,0,3.000045778,139054.5998,0.244909406
358,275.5554104,-1.22E-05,0,3.000045778,130728.7812,0.311720133
359,275.8220985,-7.00E-06,0,3.000045778,78356.69626,0.337918043
360,277.6422445,-1.34E-06,0,3.000045778,127170.1651,0.265997499
361,280.8850444,-2.38E-06,0,3.000045778,31624.68204,0.367259562
362,275.0560846,-8.01E-06,0,3.000045778,107161.343,0.31859988
363,278.7314589,-6.57E-06,0,3.000045778,144761.8142,0.336570829
364,274.926471,-1.56E-05,0,3.000045778,150939.0344,0.336981744
365,280.9308417,-8.26E-06,19.70000076,3.000045778,21485.98355,0.304148018
366,280.551843,-1.34E-06,0.300000012,3.000045778,134153.1098,0.343855888
367,278.4896141,-1.76E-05,0,3.000045778,71910.90119,0.35771516
368,277.348967,-1.23E-05,0,3.000045778,150603.3159,0.359799743
369,277.7413001,-2.56E-06,0,3.000045778,179273.6752,0.351651341
370,279.1088701,-3.60E-06,0,3.000045778,183638.0157,0.346026063
371,279.9971953,-7.61E-06,0,3.000045778,98499.80584,0.350573301
372,278.7674141,-4.38E-05,0,3.000045778,29408.93998,0.350268006
373,281.2062606,-5.99E-06,0,3.000045778,54050.67737,0.348769367
374,284.9845003,-4.49E-06,19.20000076,3.000045778,52707.8034,0.355113
375,281.4474704,-8.26E-06,10.40000057,3.000045778,135025.9779,0.369149357
376,273.9929041,-4.60E-05,1.100000024,3.000045778,12824.44643,0.416634738
377,270.64962,-5.17E-05,0,3.000045778,23097.43232,0.330410421
378,270.9631372,-1.43E-05,0,3.000045778,262397.5741,0.33372888
379,274.9890157,-1.38E-05,0,3.000045778,251050.289,0.38214919
380,273.4427806,-9.14E-06,0,3.000045778,57743.58079,0.339042693
381,273.1673616,-1.53E-05,0,3.000045778,215799.8473,0.331129432
382,273.595015,-1.09E-05,0,3.000045778,301542.3504,0.306050003
383,273.3485667,-7.77E-06,0,3.000045778,238158.6989,0.330529243
384,277.2373707,-1.63E-05,0,3.000045778,342835.725,0.367006212
385,279.8427385,-1.93E-05,0,3.000045778,348542.9394,0.372520417
386,281.5885929,-1.92E-05,0,3.000045778,360293.0867,0.34231323
387,282.8987774,-6.33E-06,0,3.000045778,348274.3646,0.348955274
388,289.5970926,-2.07E-05,0,3.000045778,225065.6777,0.346269011
389,285.588517,-1.32E-05,5.700000286,3.000045778,244604.494,0.34268865
390,281.1872908,-3.87E-05,0,3.000045778,64927.95654,0.368400574
391,281.2171345,-3.34E-05,0,3.000045778,52103.51011,0.369577944
392,285.9346559,-1.90E-05,1.399999976,3.000045778,382651.9383,0.378671139
393,279.8301184,-2.72E-05,0,3.000045778,79296.70804,0.384044886
394,278.2453087,-4.81E-05,7.200000286,3.000045778,51767.79162,0.353212535
395,276.8167814,-2.98E-05,20.70000076,3.000045778,31624.68204,0.409450173
396,279.5032668,-1.57E-05,28.10000038,3.000045778,55930.70093,0.38475427
397,277.5041382,-3.50E-05,0,3.000045778,55393.55134,0.401960105
398,272.1483116,-3.94E-05,0,3.000045778,73320.91887,0.394262075
399,276.003621,-2.17E-05,0,3.000045778,533993.8349,0.371185839
400,274.6955001,-3.12E-05,0,3.000045778,428846.8029,0.375084102
401,271.7737578,-4.21E-05,0,3.000045778,381174.7769,0.365273625
402,276.9266315,-4.17E-05,0,3.000045778,631016.4794,0.378071249
403,282.7996424,-4.76E-05,0,3.000045778,614566.2732,0.365570456
404,285.7577369,-7.45E-05,0,3.000045778,615439.1413,0.359047771
405,285.6167732,-4.23E-05,0,3.000045778,597511.7738,0.346195102
406,284.5072397,-2.04E-05,0.100000001,3.000045778,254676.0488,0.385826945
407,281.9815609,-5.27E-05,0,3.000045778,145768.9696,0.360934436
408,283.0960948,-4.88E-05,0,3.000045778,703800.2487,0.354208142
409,284.6440761,-4.86E-05,0,3.000045778,700711.6385,0.349586725
410,284.1616565,-4.79E-05,0,3.000045778,581934.4357,0.342155725
411,293.0213356,-5.63E-05,0,3.000045778,712058.9236,0.345864803
412,284.6309005,-7.35E-05,0,3.000045778,146843.2688,0.358003169
413,286.3838189,-8.04E-05,0,3.000045778,770339.654,0.354156464
414,286.1055426,-6.32E-05,3.200000048,3.000045778,497937.6688,0.354803622
415,279.3108704,-9.66E-05,18.5,3.000045778,60160.75394,0.413461298
416,278.379129,-3.52E-05,0.900000036,3.000045778,76678.1038,0.418509245
417,280.4700904,-7.18E-05,0,3.000045778,699905.9142,0.369477093
418,282.4494556,-5.93E-05,0,3.000045778,862863.6706,0.372341305
419,281.5073165,-4.07E-05,0.100000001,3.000045778,373788.9701,0.362133324
420,286.221663,-5.12E-05,0,3.000045778,843794.8602,0.360241652
421,285.9071933,-7.57E-05,1.600000024,3.000045778,773629.6952,0.358384043
422,284.9616413,-6.15E-05,0.400000006,3.000045778,399102.1444,0.379436523
423,289.1747571,-6.84E-05,32,3.000045778,754695.1722,0.369833589
424,281.6455816,-6.85E-05,0.699999988,3.000045778,65330.81873,0.39529109
425,283.1906262,-7.07E-05,0,3.000045778,768325.343,0.367476493
426,284.5089859,-9.56E-05,0,3.000045778,940683.2173,0.370352834
427,286.7281322,-7.86E-05,0,3.000045778,676539.907,0.366304368
428,289.6105063,-7.01E-05,0,3.000045778,951291.9217,0.350515097
429,282.2877759,-8.22E-05,0,3.000045778,815527.3631,0.355189353
430,283.2747599,-0.0001026,0,3.000045778,978283.6885,0.351343513
431,281.9271915,-7.60E-05,1.5,3.000045778,697958.7469,0.344236225
432,286.7641668,-7.80E-05,0.300000012,3.000045778,1012661.262,0.339557678
433,288.1749943,-5.90E-05,0,3.000045778,790281.3325,0.334588498
434,284.2463458,-3.88E-05,31.5,3.000045778,345655.7604,0.340263784
435,282.7367802,-0.000107406,0,3.000045778,631822.2038,0.364078879
436,276.7080426,-8.85E-05,0.600000024,3.000045778,121462.9508,0.351387173
437,280.359526,-0.000103273,0,3.000045778,1092897.982,0.358326554
438,284.7106688,-8.67E-05,0,3.000045778,1131707.04,0.346359819
439,288.9711693,-9.20E-05,19.70000076,3.000045778,1129961.304,0.36874184
440,287.9794231,-5.55E-05,13.60000038,3.000045778,200088.2218,0.388337284
441,290.3631858,-1.34E-05,0,3.000045778,77483.82818,0.386861563
442,288.5060526,-8.53E-05,0,3.000045778,819421.6976,0.370453447
443,283.8784591,-2.16E-05,20.5,3.000045778,78625.27105,0.367408931
444,285.716305,-6.82E-05,0,3.000045778,562865.6253,0.383152932
445,286.8364742,-0.000103059,0.5,3.000045778,1142181.457,0.353810877
446,287.9682317,-0.000119681,0,3.000045778,1221411.021,0.338954419
447,287.2786526,-0.000103794,1.200000048,3.000045778,588783.093,0.353729218
448,287.1287993,-7.56E-05,0,3.000045778,531442.3744,0.360277206
449,289.665352,-0.000189046,0.100000001,3.000045778,1290636.174,0.347044766
450,284.2710303,-0.000191312,0,3.000045778,856149.3008,0.346485019
451,287.2484914,-0.0001532,0,3.000045778,1336361.033,0.329256862
452,289.0614147,-0.000140038,0,3.000045778,1323872.305,0.329818547
453,292.50304,-0.000138629,0.100000001,3.000045778,1343813.984,0.327748656
454,295.265087,-0.000146833,0,3.000045778,1279758.895,0.332251698
455,296.5566986,-0.000165414,0,3.000045778,1330720.962,0.317984074
456,296.0681673,-0.000174261,24.70000076,3.000045778,1014272.711,0.3381446
457,293.4342258,-5.78E-05,0,3.000045778,172290.7306,0.374822438
458,290.6897993,-0.000179526,0,3.000045778,1157020.214,0.355345994
459,293.3888254,-0.000141476,0.400000006,3.000045778,1359055.603,0.335073888
460,289.4613674,-6.81E-05,14,3.000045778,430391.108,0.347784877
461,288.1615012,-7.54E-05,0.699999988,3.000045778,347468.6402,0.349722147
462,291.1207862,-0.000117599,0.200000003,3.000045778,1302654.896,0.33792308
463,292.4696246,-0.000153078,0.400000006,3.000045778,1395917.494,0.325186849
464,294.1714278,-0.000147935,2.799999952,3.000045778,1300707.729,0.320524752
465,291.461766,-0.000122191,0,3.000045778,664991.1909,0.337383628
466,288.3196091,-5.24E-05,0,3.000045778,310203.8875,0.337715119
467,292.2959599,-9.95E-05,0.100000001,3.000045778,872733.7943,0.343280822
468,295.5169326,-7.82E-05,14.5,3.000045778,721996.191,0.356467366
469,294.6919458,-6.55E-05,2.799999952,3.000045778,357741.6261,0.375389069
470,292.7921902,-7.67E-05,0.100000001,3.000045778,395409.241,0.378833413
471,293.7716338,-0.000175822,0,3.000045778,1399073.248,0.330283165
472,296.1403953,-0.000153017,0,3.000045778,1376311.534,0.329883128
473,294.9583957,-0.000168108,32.90000153,3.000045778,1257467.187,0.348065138
474,289.670908,-4.65E-05,0,3.000045778,179340.8189,0.399940848
475,290.180314,-7.74E-05,0,3.000045778,396886.4024,0.390739143
476,295.3973198,-0.000210505,0,3.000045778,1366374.266,0.344123989
477,295.4470064,-0.000140527,0,3.000045778,863400.8202,0.34661746
478,295.013797,-0.000172118,3.5,3.000045778,989630.9736,0.354876876
479,292.2618302,-6.38E-05,0,3.000045778,166247.7977,0.334286392
480,293.769094,-9.32E-05,0,3.000045778,696548.7292,0.347815782
481,295.8881529,-0.000156782,0.300000012,3.000045778,1384435.921,0.324000448
482,295.6306719,-0.00016621,0,3.000045778,1330586.675,0.338624507
483,294.6711505,-0.000150905,0,3.000045778,1245314.178,0.313223124
484,294.1778569,-0.000129721,0,3.000045778,1028238.6,0.336454153
485,293.1269789,-0.000117936,0.400000006,3.000045778,1040525.897,0.330118686
486,294.4838338,-9.32E-05,0,3.000045778,865482.2749,0.322906107
487,295.0855488,-0.000157608,0,3.000045778,1152185.868,0.341762453
488,295.6162263,-0.000154517,0,3.000045778,1391150.291,0.2960006
489,297.5954327,-0.000146619,0.100000001,3.000045778,1407331.923,0.338668048
490,291.4755766,-4.53E-05,30.70000076,3.000045778,185585.1829,0.317590624
491,291.8108416,-0.000131711,6.900000095,3.000045778,249841.7025,0.444647402
492,292.7885391,-7.33E-05,0,3.000045778,334241.3316,0.403995782
493,294.0503864,-5.13E-05,0,3.000045778,299930.9016,0.403858066
494,296.7032183,-0.000140313,0,3.000045778,1149432.976,0.381008297
495,298.3531919,-0.000157517,0,3.000045778,1282646.074,0.358591855
496,298.2248483,-6.57E-05,0,3.000045778,607381.8975,0.40032351
497,298.5744001,-0.000129752,0,3.000045778,970025.0136,0.371416181
498,300.0531696,-0.000162935,0,3.000045778,1279624.608,0.38105157
499,300.3487489,-0.000105477,0,3.000045778,585224.477,0.356915563
500,301.991341,-0.000174108,0.100000001,3.000045778,1278953.171,0.373711824
501,301.5114612,-0.000153017,0,3.000045778,1114182.534,0.390552253
502,298.914983,-0.000201505,0,3.000045778,1158094.513,0.362031847
503,298.1794478,-0.000163027,0,3.000045778,1154200.179,0.362099111
504,299.9044275,-0.000150476,0,3.000045778,1109079.613,0.336765826
505,300.9060952,-0.000170037,0,3.000045778,1333003.848,0.362269253
506,299.9104597,-0.000159935,0,3.000045778,1254982.87,0.33806327
507,298.3058865,-9.50E-05,0,3.000045778,709708.8941,0.366895854
508,298.9076808,-0.000139609,1.600000024,3.000045778,1200529.331,0.348117948
509,300.7640996,-0.000152802,7.300000191,3.000045778,1230341.133,0.339227915
510,301.0299146,-0.000172884,0,3.000045778,936856.0265,0.362614036
511,302.3633549,-0.000130701,0,3.000045778,952164.7898,0.332733512
512,303.8034705,-0.000168935,6.800000191,3.000045778,1187167.735,0.345669508
513,304.7699766,-0.000109212,1.399999976,3.000045778,592274.5653,0.325182915
514,303.6408384,-0.000134313,81.09999847,3.000045778,786924.1475,0.342963725
515,302.2957305,-0.000197526,11.80000019,3.000045778,891265.4551,0.345712423
516,301.3918484,-0.000161312,5.099999905,3.000045778,786454.1416,0.390134245
517,298.8089428,-7.71E-05,0.200000003,3.000045778,417768.0927,0.385897368
518,301.6224225,-0.000141446,0,3.000045778,696615.8729,0.350536764
519,301.3622429,-0.000175424,0.100000001,3.000045778,1021994.236,0.349488169
520,297.8254512,-0.000134711,12.80000019,3.000045778,708701.7387,0.343052775
521,299.9053799,-0.000188802,0,3.000045778,985065.2021,0.356052577
522,299.4872512,-9.04E-05,30.39999962,3.000045778,499146.2554,0.351887554
523,296.7188544,-6.90E-05,17.5,3.000045778,293552.2503,0.365075767
524,297.5035206,-2.27E-05,49.79999924,3.000045778,111324.2523,0.365015745
525,296.8155289,-6.64E-05,0,3.000045778,338337.0972,0.403134078
526,299.0845204,-0.000217729,0,3.000045778,1211138.035,0.379172474
527,298.5243168,-4.24E-05,1.800000072,3.000045778,178333.6635,0.356741786
528,298.1789716,-5.78E-05,0.200000003,3.000045778,369827.4919,0.402164191
529,300.09984,-0.000119375,0,3.000045778,404205.0655,0.381432235
530,300.8312479,-0.000117905,15.60000038,3.000045778,618729.1825,0.380571276
531,302.1312728,-0.000203924,0,3.000045778,1080543.541,0.345549047
532,300.6271839,-0.000162659,20,3.000045778,943167.5342,0.362861097
533,299.8213256,-8.58E-05,2.700000048,3.000045778,347132.9217,0.377662748
534,300.7829107,-7.95E-05,4.5,3.000045778,470677.3271,0.367599249
535,300.0790447,-7.57E-05,0,3.000045778,326318.3752,0.38416481
536,300.6399627,-0.000171108,15.19999981,3.000045778,1030051.48,0.384978414
537,300.8210883,-0.00021378,0,3.000045778,1039988.748,0.386703044
538,300.6064679,-0.000193546,0,3.000045778,1066174.79,0.367390633
539,299.895776,-0.000129109,0,3.000045778,570452.8633,0.383411855
540,301.4778871,-0.000137742,0,3.000045778,817138.8119,0.358473361
541,302.9484019,-0.000193914,0,3.000045778,1117271.145,0.364086509
542,302.2932699,-0.00020123,0.400000006,3.000045778,1035422.976,0.352662444
543,302.691159,-0.000220423,0,3.000045778,1086855.049,0.3487719
544,303.3588316,-0.00022226,0,3.000045778,1041398.765,0.35727033
545,303.9739603,-0.000180689,0.200000003,3.000045778,914161.4564,0.338941306
546,304.3887555,-0.000198444,0,3.000045778,1100753.795,0.35125789
547,304.6436966,-0.00020475,0,3.000045778,1107669.596,0.318984538
548,304.339069,-0.000194403,7,3.000045778,1093233.701,0.355067641
549,302.3462107,-0.000190026,0,3.000045778,1044823.094,0.359567612
550,301.610358,-0.000160455,0,3.000045778,759596.6622,0.357793838
551,301.2862844,-0.000189506,0,3.000045778,1108945.326,0.341359735
552,302.1858804,-0.00014919,0,3.000045778,1045897.393,0.330636203
553,302.9629268,-0.000140129,0,3.000045778,1000978.259,0.348007709
554,304.5000343,-0.000154272,0,3.000045778,982312.3104,0.352763951
555,305.1083371,-0.000167741,0,3.000045778,814721.6387,0.35708499
556,305.1891372,-0.00020876,0,3.000045778,1041734.484,0.352360189
557,303.8807783,-0.000212709,4.900000095,3.000045778,1029984.336,0.353156358
558,302.267633,-0.00016621,34.40000153,3.000045778,900396.9982,0.375010341
559,301.7590207,-0.000137925,0,3.000045778,759328.0874,0.390147328
560,302.7255268,-0.000155741,0,3.000045778,977276.533,0.376945227
561,302.3193038,-0.000166823,0.600000024,3.000045778,982983.7474,0.377530098
562,302.0334872,-0.000172914,0,3.000045778,982446.5978,0.352442592
563,302.6636171,-0.000173618,0,3.000045778,999769.6721,0.367878228
564,303.5951998,-0.000154853,0.100000001,3.000045778,980700.8617,0.36566937
565,301.5884515,-0.000132385,0,3.000045778,878575.2961,0.384614259
566,300.215008,-0.000115671,44.10000229,3.000045778,719780.4489,0.380688518
567,298.2562794,-6.85E-05,2.600000143,3.000045778,212778.3808,0.394945323
568,295.6348786,-3.66E-05,11.90000057,3.000045778,96754.06967,0.4047589
569,294.9532366,-5.87E-05,10.69999981,3.000045778,222245.6423,0.388971478
570,296.2902486,-0.000132232,0,3.000045778,664454.0413,0.393722504
571,297.8971236,-0.000125742,0,3.000045778,952030.5024,0.390571952
572,299.0341989,-0.000121334,0,3.000045778,775576.8625,0.371583432
573,299.5452717,-0.000112304,0,3.000045778,834529.0298,0.374675512
574,298.7356829,-4.64E-05,0.200000003,3.000045778,151476.184,0.35159111
575,298.7998944,-4.69E-05,158.3000031,3.000045778,160607.727,0.395118028
576,297.0203072,-5.05E-05,8.900000572,3.000045778,179810.8248,0.429869801
577,297.5249509,-5.39E-05,1.399999976,3.000045778,236547.2501,0.39933908
578,299.7300484,-0.000122803,0,3.000045778,629136.4558,0.380376577
579,300.5243979,-0.000111997,0,3.000045778,715214.6774,0.394511789
580,300.5812278,-0.000112763,10.80000019,3.000045778,670698.4053,0.388352096
581,299.7858465,-6.66E-05,0,3.000045778,265889.0464,0.393726051
582,299.5580505,-6.93E-05,3.100000143,3.000045778,353713.0042,0.404732972
583,298.2597717,-0.000112304,0.400000006,3.000045778,563805.6371,0.367454529
584,296.5550318,-4.82E-05,0,3.000045778,174305.0416,0.404199302
585,297.117696,-7.65E-05,0,3.000045778,435024.0232,0.355136484
586,297.3990677,-5.74E-05,33.70000076,3.000045778,235002.9451,0.399484396
587,296.7227436,-1.42E-05,8.300000191,3.000045778,52640.6597,0.387223691
588,297.8776776,-7.15E-05,0,3.000045778,398027.8453,0.370509148
589,298.85601,-9.32E-05,0,3.000045778,733813.4819,0.383463353
590,298.8738686,-0.000115977,0,3.000045778,817944.5363,0.368172765
591,298.2546919,-0.000119222,0,3.000045778,868772.3161,0.373093635
592,300.6318668,-9.53E-05,0,3.000045778,843190.567,0.377107322
593,301.1465906,-8.59E-05,0,3.000045778,526742.3155,0.383979827
594,299.9507804,-0.000133579,5.800000191,3.000045778,829291.8213,0.372744173
595,288.9333885,-0.000124518,11.5,3.000045778,55527.83874,0.41952306
596,290.6116184,-0.00012366,0.400000006,3.000045778,764632.4396,0.377946854
597,293.6115416,-0.000101406,0.600000024,3.000045778,832313.2878,0.386941552
598,291.8369548,-4.96E-05,0.400000006,3.000045778,151879.0462,0.402083695
599,290.7517884,-4.56E-05,1.5,3.000045778,36391.88464,0.386309505
600,291.6027297,-3.00E-05,1.700000048,3.000045778,192836.7024,0.38922599
601,292.2814349,-7.38E-05,3.299999952,3.000045778,589857.3922,0.391098797
602,289.2789718,-2.49E-05,0,3.000045778,87018.23338,0.386854678
603,290.8274294,-5.46E-05,0.200000003,3.000045778,692184.3888,0.3778148
604,293.4701811,-8.91E-05,15,3.000045778,627055.0012,0.375239074
605,290.6608287,-2.18E-05,0.100000001,3.000045778,92859.73516,0.396349669
606,289.2098393,-0.000108661,0,3.000045778,815191.6446,0.368734628
607,288.7989333,-8.80E-05,0,3.000045778,836744.7719,0.357149988
608,289.7232932,-7.67E-05,0,3.000045778,818548.8296,0.357230633
609,291.1755525,-6.77E-05,0.100000001,3.000045778,796122.8342,0.353018403
610,290.2986568,-4.46E-05,0,3.000045778,310606.7497,0.355882794
611,291.7785374,-5.83E-05,0,3.000045778,730053.4348,0.352726012
612,291.8433045,-5.32E-05,0,3.000045778,563134.2001,0.358810991
613,294.8122729,-4.14E-05,2.5,3.000045778,466984.4237,0.369401097
614,291.1433277,-2.39E-05,0,3.000045778,75805.23571,0.385733962
615,291.5648695,-3.54E-05,0.100000001,3.000045778,358211.632,0.365280837
616,290.0477636,-4.79E-05,1.899999976,3.000045778,74059.49955,0.385528266
617,287.8077426,-4.70E-05,0.400000006,3.000045778,100715.5479,0.357389987
618,289.4816071,-3.77E-05,0.200000003,3.000045778,575824.3591,0.365891993
619,290.3050859,-5.37E-05,0.100000001,3.000045778,691445.8081,0.372348517
620,292.0863399,-5.58E-05,0,3.000045778,675599.8953,0.342087239
621,291.2580988,-3.07E-05,0,3.000045778,393596.3612,0.344286472
622,291.1686472,-4.21E-05,0,3.000045778,514857.8808,0.382257313
623,291.1079281,-4.57E-05,0,3.000045778,608120.4782,0.338931441
624,289.5302618,-4.32E-05,0,3.000045778,546012.557,0.365796775
625,291.0282391,-4.35E-05,0.100000001,3.000045778,621213.4994,0.357737273
626,290.4377949,-2.71E-05,1.100000024,3.000045778,261054.7001,0.356167763
627,290.9235482,-2.83E-05,0,3.000045778,168194.965,0.387494087
628,285.1358616,-4.02E-05,1,3.000045778,137107.4325,0.36892423
629,283.8068661,-7.58E-05,0,3.000045778,580390.1307,0.374637425
630,281.6387556,-5.61E-05,0,3.000045778,556285.5429,0.368277043
631,282.1033961,-3.67E-05,0,3.000045778,583008.7349,0.335930288
632,283.1949122,-4.11E-05,0,3.000045778,557024.1235,0.353215247
633,283.4815225,-3.08E-05,0.100000001,3.000045778,555546.9622,0.339195937
634,285.1304643,-2.73E-05,0,3.000045778,546146.8444,0.330002874
635,287.1047497,-2.80E-05,0.300000012,3.000045778,482494.6181,0.342430532
636,284.1167322,-3.41E-05,0.5,3.000045778,286569.3056,0.350905508
637,284.9703721,-2.54E-05,0.200000003,3.000045778,433681.1492,0.350967675
638,285.1580856,-2.39E-05,0.100000001,3.000045778,487597.5392,0.343640327
639,284.7731341,-2.24E-05,0,3.000045778,456912.8689,0.34440884
640,284.8806824,-1.62E-05,0,3.000045778,465842.9808,0.326091766
641,287.2847642,-2.23E-05,0,3.000045778,434285.4425,0.341987073
642,283.0718865,-4.92E-05,0,3.000045778,459732.9043,0.332224935
643,285.9548956,-2.73E-05,0,3.000045778,453622.8277,0.336019695
644,288.6155059,-3.34E-05,0.600000024,3.000045778,426362.4861,0.331960708
645,283.5897058,-2.71E-05,0.100000001,3.000045778,205123.9992,0.335435212
646,285.3757221,-3.68E-05,0,3.000045778,429383.9525,0.333039969
647,288.2774629,-2.24E-05,1.600000024,3.000045778,397222.1209,0.326477975
648,284.1582435,-2.48E-05,3.5,3.000045778,209219.7648,0.353551298
649,281.3215079,-4.41E-05,0,3.000045778,47067.73271,0.357591987
650,282.9260018,-1.71E-05,0,3.000045778,346192.91,0.356224775
