index,skt,eva,prep,slt,ssrd,sm
651,281.6514551,-5.96E-06,0,3.000045778,337934.235,0.339197606
652,282.9906895,-1.40E-05,0,3.000045778,346058.6226,0.342560798
653,283.302778,-1.37E-05,0,3.000045778,316381.1078,0.344406277
654,281.0906164,-1.65E-05,0,3.000045778,287442.1737,0.341508865
655,281.306348,-1.23E-05,0,3.000045778,282070.6778,0.335551441
656,283.2024525,-3.11E-06,0,3.000045778,263270.4422,0.327021301
657,282.700825,-4.28E-06,0,3.000045778,239300.1418,0.338747829
658,283.0690291,-1.93E-05,0,3.000045778,231914.3349,0.332357854
659,285.8361559,-8.07E-06,0.100000001,3.000045778,220768.481,0.346546322
660,281.6925695,-1.46E-05,0,3.000045778,203579.6941,0.327784359
661,271.2999896,-1.82E-05,0,3.000045778,64122.23216,0.337392777
662,271.6835918,-1.31E-05,0,3.000045778,128647.3265,0.35217309
663,272.4897676,-1.20E-05,0,3.000045778,116494.3171,0.33514154
664,274.9371862,-8.56E-06,0,3.000045778,138316.0191,0.284704715
665,270.6649386,-1.23E-05,0.100000001,3.000045778,135764.5586,0.304221898
666,272.60952,-1.06E-05,0,3.000045778,130771.824,0.323618382
667,273.5357158,-7.84E-06,0,3.000045778,77138.68676,0.313478649
668,273.317351,-4.39E-06,0,3.000045778,125503.0775,0.328182191
669,272.9941582,-6.86E-06,0,3.000045778,69640.85524,0.352270126
670,270.3249951,-1.21E-05,0,3.000045778,127732.1626,0.316561162
671,271.0367773,-6.06E-06,0,3.000045778,127461.9704,0.18636553
672,273.2377623,-3.00E-06,0,3.000045778,126854.0381,0.280442476
673,270.7422106,-6.64E-06,0,3.000045778,127124.2303,0.286494166
674,276.0494915,-6.67E-06,0,3.000045778,117262.2176,0.308511585
675,270.5463435,-6.45E-06,0,3.000045778,128475.1909,0.315224737
676,270.139127,-5.75E-06,0,3.000045778,143335.7579,0.319815725
677,273.2174418,-5.64E-06,1.899999976,3.000045778,123679.2806,0.324115902
678,273.4566916,-7.64E-06,0,3.000045778,159006.9013,0.290581673
679,274.0559046,-5.00E-06,0,3.000045778,188255.199,0.28809455
680,278.8889597,-3.84E-06,0,3.000045778,200954.229,0.324200273
681,282.6939745,-1.02E-05,3.900000095,3.000045778,202980.6699,0.286914468
682,282.5111706,-1.02E-05,0,3.000045778,196833.799,0.29815045
683,283.2421444,-9.92E-06,0,3.000045778,180892.4636,0.298805743
684,275.5959894,-1.66E-05,0,3.000045778,28504.10389,0.333217055
685,274.2688668,-4.14E-06,0,3.000045778,251277.5126,0.336753398
686,275.0818483,-1.14E-05,0,3.000045778,203791.2463,0.332636684
687,274.7311583,-1.07E-05,0,3.000045778,70991.81587,0.33792755
688,275.607843,-5.06E-07,0,3.000045778,149617.7248,0.333625346
689,279.1085341,-8.61E-06,0,3.000045778,344831.5366,0.319417983
690,280.5379849,-8.86E-06,2.600000143,3.000045778,356044.5099,0.329560399
691,282.9523353,-6.56E-06,2,3.000045778,357192.8265,0.33200264
692,281.7156873,-2.26E-05,2.5,3.000045778,264516.9269,0.345351368
693,277.0909981,-3.30E-05,0,3.000045778,62953.60009,0.370241702
694,276.1965732,-3.72E-05,0,3.000045778,83555.74978,0.360686481
695,279.5977583,-2.02E-05,0,3.000045778,487425.4317,0.334422946
696,281.8038235,-1.33E-05,0,3.000045778,131514.8523,0.330274969
697,282.4948013,-3.36E-05,6.400000095,3.000045778,462837.9481,0.326975733
698,279.4619657,-2.27E-05,0,3.000045778,383198.8187,0.314557582
699,280.7087739,-2.53E-05,0,3.000045778,599420.0684,0.288345069
700,285.813011,-2.68E-05,0,3.000045778,601919.3455,0.29120338
701,288.4889475,-2.63E-05,0,3.000045778,608944.3408,0.320162475
702,279.7922546,-5.31E-05,0,3.000045778,330849.0941,0.321573973
703,279.6816207,-4.77E-05,0,3.000045778,691690.6797,0.2967875
704,284.8787515,-3.23E-05,1.5,3.000045778,701687.7884,0.316174209
705,285.2743563,-4.72E-05,0.699999988,3.000045778,418661.5354,0.321555942
706,281.1895313,-3.43E-05,0.699999988,3.000045778,103347.3231,0.362024993
707,277.6529568,-5.31E-05,2.799999952,3.000045778,57887.49771,0.376404583
708,281.8475287,-6.03E-05,0.100000001,3.000045778,797741.0896,0.332209677
709,283.3738245,-5.94E-05,0,3.000045778,771937.7415,0.318617225
710,282.9624955,-5.29E-05,0,3.000045778,907911.9294,0.322786987
711,288.5537796,-5.76E-05,0,3.000045778,924191.0051,0.32303229
712,291.0879564,-5.45E-05,0,3.000045778,777881.9683,0.300583065
713,282.1523363,-2.76E-05,0.400000006,3.000045778,358611.3351,0.336751819
714,281.5475593,-8.82E-05,0,3.000045778,545246.5469,0.342437834
715,286.5653536,-3.85E-05,0,3.000045778,971136.8871,0.327506661
716,282.9554801,-1.56E-05,0,3.000045778,76598.30251,0.314195424
717,287.2288342,-6.49E-05,0.100000001,3.000045778,971947.4635,0.336775213
718,289.6286699,-7.45E-05,0,3.000045778,1000317.637,0.320280641
719,291.0881177,-6.81E-05,0,3.000045778,1007410.18,0.300728977
720,287.2180289,-7.20E-05,0.100000001,3.000045778,1093398.825,0.298204511
721,289.2796733,-9.55E-05,0,3.000045778,1136224.277,0.312174976
722,291.360348,-6.84E-05,0,3.000045778,937430.4193,0.29042545
723,294.4736592,-7.12E-05,0,3.000045778,1034429.393,0.30132553
724,295.7444166,-6.04E-05,0.200000003,3.000045778,853738.4079,0.282464117
725,288.7584362,-9.31E-05,0.200000003,3.000045778,593881.1297,0.304343045
726,291.4595314,-8.20E-05,0,3.000045778,1175199.491,0.286233753
727,287.6848361,-9.11E-05,0.200000003,3.000045778,1191411.019,0.282557249
728,288.2055087,-8.12E-05,0,3.000045778,1217214.367,0.277678907
729,292.5451464,-7.90E-05,0.200000003,3.000045778,1228292.244,0.279871702
730,290.6556618,-2.17E-05,0,3.000045778,142187.4414,0.310619593
731,288.9375308,-7.12E-05,0,3.000045778,1003222.202,0.290828407
732,291.8748922,-7.53E-05,0.300000012,3.000045778,1222820.853,0.273521066
733,297.701233,-8.83E-05,0,3.000045778,1225928.063,0.285599113
734,296.3477421,-0.000117019,6.5,3.000045778,1215323.022,0.2941508
735,291.4184872,-9.44E-05,0.200000003,3.000045778,1179387.469,0.276726604
736,294.5392977,-6.51E-05,0.100000001,3.000045778,1283681.63,0.278910339
737,296.5431254,-9.75E-05,3.400000095,3.000045778,1099005.311,0.29904905
738,295.5428243,-0.000145418,0,3.000045778,1314010.696,0.33065778
739,293.0581586,-0.000111744,13.69999981,3.000045778,1090021.423,0.275638223
740,290.6746115,-0.000103444,0.200000003,3.000045778,980053.2273,0.366021752
741,290.6300999,-8.55E-05,0,3.000045778,1068000.765,0.327668309
742,294.6143707,-7.82E-05,0,3.000045778,1278547.98,0.287647128
743,298.2875441,-9.06E-05,0.100000001,3.000045778,1279898.94,0.285542905
744,301.1164489,-8.16E-05,0,3.000045778,1203839.857,0.286622703
745,302.9640023,-0.000104804,0,3.000045778,1229508.109,0.302302629
746,301.936204,-9.33E-05,0,3.000045778,1000452.733,0.274755657
747,298.9175605,-9.06E-05,13.69999981,3.000045778,990320.5282,0.305830002
748,290.941923,-9.43E-05,0,3.000045778,206830.9077,0.379053414
749,292.9692967,-0.000130011,0.200000003,3.000045778,1128388.705,0.341131598
750,294.8280585,-0.000153164,0.699999988,3.000045778,1436948.114,0.288450897
751,293.6556782,-0.000119379,0.100000001,3.000045778,997750.8117,0.27984786
752,295.5701602,-0.000133759,0,3.000045778,1379599.835,0.262229323
753,296.0478534,-9.76E-05,0,3.000045778,1036455.834,0.269458592
754,299.2681698,-0.000115187,0,3.000045778,1370953.687,0.278936476
755,300.3682995,-0.000148916,0,3.000045778,1318266.222,0.277935684
756,301.6461529,-0.000151554,0,3.000045778,1378046.23,0.276054561
757,301.1016924,-0.000140643,0,3.000045778,1376087.338,0.271685511
758,292.4416086,-8.98E-05,0.300000012,3.000045778,988766.9234,0.31281817
759,288.1980901,-5.24E-05,0,3.000045778,237024.8779,0.401947528
760,292.8018944,-0.000118351,0,3.000045778,1173713.434,0.325919271
761,290.2298182,-5.97E-05,0.100000001,3.000045778,259721.0166,0.31267345
762,292.4279809,-0.000106609,0,3.000045778,1317523.194,0.305927455
763,293.8654149,-0.000103222,0,3.000045778,1175334.587,0.319920093
764,293.9829029,-0.000102195,0.100000001,3.000045778,1390542.616,0.321121752
765,296.7335092,-0.000122294,0.100000001,3.000045778,1475990.877,0.275215119
766,296.7130274,-6.61E-05,1,3.000045778,451219.6867,0.325088948
767,292.0553577,-5.19E-05,11.69999981,3.000045778,113884.816,0.29488036
768,298.0614382,-0.000115714,0,3.000045778,1286518.647,0.306816697
769,298.0886128,-0.000128623,0,3.000045778,1406956.788,0.330873311
770,300.4753047,-0.000114132,20.80000114,3.000045778,1412428.179,0.327835888
771,297.2220884,-0.000123432,0.200000003,3.000045778,825098.0425,0.325285465
772,298.1211095,-9.11E-05,0.900000036,3.000045778,889538.8648,0.314606667
773,294.9215167,-7.92E-05,0,3.000045778,271474.3741,0.365876019
774,298.3898724,-5.27E-05,0,3.000045778,495666.2916,0.340734601
775,302.2151271,-0.000129206,0,3.000045778,1398783.476,0.341068923
776,303.0031112,-0.000118462,1.700000048,3.000045778,1200462.455,0.335584998
777,295.734337,-5.60E-05,1.100000024,3.000045778,195617.9345,0.406392902
778,296.7615709,-0.000187615,2,3.000045778,1086238.733,0.384693265
779,299.5573339,-0.000150832,0,3.000045778,1126092.072,0.331963271
780,298.5530815,-0.000133703,37.90000153,3.000045778,985524.6179,0.317348778
781,292.8098774,-0.000110273,21.89999962,3.000045778,232228.9677,0.362141222
782,293.1196845,-7.73E-05,0,3.000045778,224798.6842,0.397131532
783,295.9941492,-0.000110301,0,3.000045778,746472.1335,0.358732522
784,296.4527314,-7.76E-05,24.10000038,3.000045778,343615.6721,0.390177369
785,292.9659905,-6.52E-05,13.40000057,3.000045778,172043.6714,0.411168635
786,295.5854006,-0.000200857,0.200000003,3.000045778,1312119.351,0.389325023
787,297.6518832,-0.000158188,19.5,3.000045778,1167971.852,0.369232863
788,297.1587077,-6.17E-05,6.900000095,3.000045778,245400.8339,0.430471271
789,301.2696591,-0.000153164,0.5,3.000045778,978026.7864,0.407335579
790,301.5114086,-0.000179453,22.5,3.000045778,960937.1343,0.398952395
791,296.4965173,-0.000118379,22.39999962,3.000045778,717021.1917,0.412914783
792,291.9194845,-9.65E-05,15.60000038,3.000045778,70991.81587,0.412489027
793,295.6279769,-0.000222732,0,3.000045778,1325088.574,0.400593251
794,298.4851046,-0.00018359,0,3.000045778,1174051.175,0.380826086
795,298.638476,-0.000147251,8.400000572,3.000045778,963774.1517,0.399138004
796,300.4842554,-0.000154663,0,3.000045778,923110.2366,0.384240299
797,300.2536338,-0.000162214,0,3.000045778,847253.7969,0.385362238
798,301.1852322,-0.000107775,0,3.000045778,480670.6285,0.392167896
799,302.516306,-0.000243914,0,3.000045778,1221402.345,0.356079012
800,302.4301858,-0.000252159,0.400000006,3.000045778,1142506.244,0.366232961
801,301.9916015,-0.000170181,6.099999905,3.000045778,931418.6445,0.356671721
802,302.1168307,-0.000110273,4.400000095,3.000045778,598069.1077,0.396948099
803,303.2463928,-0.00013598,14.10000038,3.000045778,702093.0766,0.314275414
804,300.3908778,-0.000199746,0.900000036,3.000045778,1095087.525,0.391729355
805,296.4195896,-9.46E-05,0,3.000045778,122328.32,0.353822857
806,300.069459,-0.000114965,0,3.000045778,851779.515,0.343683422
807,300.951627,-0.000130372,0.900000036,3.000045778,836446.1118,0.352980912
808,299.6702256,-0.000119268,17.5,3.000045778,612254.1944,0.328988075
809,298.4249495,-0.000103583,5.800000191,3.000045778,439331.2331,0.399469227
810,296.9810646,-0.000102639,6.599999905,3.000045778,507352.1011,0.320642203
811,295.8344881,-0.000103,1.700000048,3.000045778,271744.5663,0.392116636
812,295.9674584,-0.000100696,1.200000048,3.000045778,384617.3273,0.380352706
813,297.6567214,-7.42E-05,2.600000143,3.000045778,260396.4969,0.388128102
814,298.3904368,-5.01E-05,30,3.000045778,216220.0842,0.333687544
815,298.7116137,-6.02E-05,38,3.000045778,337603.8972,0.384467304
816,297.6348688,-3.18E-05,5.300000191,3.000045778,170152.3265,0.400364339
817,297.9375798,-0.000181369,0,3.000045778,934255.6618,0.373640329
818,300.8573625,-0.000110912,0,3.000045778,791661.7668,0.367691189
819,302.4386527,-0.000193195,0,3.000045778,1177428.576,0.349104434
820,303.019803,-0.000189919,1.899999976,3.000045778,1115014.195,0.343840688
821,303.3288037,-0.000218096,0,3.000045778,1121566.354,0.363920361
822,303.4569358,-0.000236974,6,3.000045778,1131833.655,0.364479095
823,303.1578534,-0.000171097,31.80000114,3.000045778,785717.54,0.373323679
824,302.2302062,-0.000189281,4.099999905,3.000045778,752416.3603,0.367059976
825,303.1359202,-0.000163713,0,3.000045778,930810.7122,0.380448371
826,303.7785159,-0.000199025,0,3.000045778,1097249.062,0.371085197
827,302.8120017,-0.00019883,23.30000114,3.000045778,1021595.267,0.373975635
828,301.6964704,-0.000168043,0,3.000045778,908384.7656,0.322484404
829,301.0662121,-0.000146168,0,3.000045778,730463.25,0.340936363
830,300.5995662,-0.000155995,11.40000057,3.000045778,731476.4704,0.357344657
831,298.7827355,-7.25E-05,0,3.000045778,273433.2671,0.398644835
832,299.3431622,-0.00010597,0,3.000045778,540991.0209,0.385672539
833,300.7297142,-0.000128956,0,3.000045778,743364.924,0.356178999
834,300.3170144,-0.000172291,0.5,3.000045778,953506.8509,0.371283561
835,299.9915637,-0.000166739,0.600000024,3.000045778,737353.1492,0.357251823
836,300.1063101,-0.000125347,0.400000006,3.000045778,799227.1463,0.379079849
837,301.3635205,-0.000154774,0,3.000045778,926622.7342,0.378307074
838,301.1161264,-0.000149805,72.30000305,3.000045778,827394.6756,0.357769698
839,299.740541,-2.51E-05,3.299999952,3.000045778,58022.59377,0.386123657
840,300.6494805,-0.000101056,0,3.000045778,413865.6251,0.376901984
841,300.8977616,-0.000153441,5,3.000045778,752551.4564,0.346321076
842,301.9498316,-0.000175289,0.400000006,3.000045778,894942.7073,0.356760144
843,302.67,-0.000163657,0.800000012,3.000045778,723978.6389,0.369087219
844,302.17118,-0.000244192,1.700000048,3.000045778,880622.5246,0.361907601
845,301.66478,-8.75E-05,2.299999952,3.000045778,342332.2595,0.355076939
846,302.7733766,-0.000160576,9.900000572,3.000045778,875286.2301,0.354719549
847,301.7667858,-0.000142531,0,3.000045778,910343.6586,0.354144245
848,299.6515178,-0.000152608,0,3.000045778,734313.4878,0.387965649
849,298.2338399,-7.00E-05,7.700000286,3.000045778,246549.1504,0.35448879
850,296.3520965,-5.74E-05,7.700000286,3.000045778,174610.4966,0.412488967
851,294.1374839,-8.24E-05,22.30000114,3.000045778,340508.4626,0.336817473
852,294.0316076,-0.000119101,0,3.000045778,169949.6824,0.39860341
853,295.9039165,-0.000122044,0.400000006,3.000045778,674465.9316,0.405978233
854,297.6014045,-5.74E-05,0,3.000045778,220408.0621,0.402122319
855,299.0101317,-6.82E-05,0,3.000045778,324634.6751,0.390275657
856,299.8284352,-6.97E-05,0.900000036,3.000045778,452232.9071,0.378205121
857,299.8183556,-0.000139144,2.400000095,3.000045778,721952.198,0.374084324
858,297.7836439,-6.94E-05,21.30000114,3.000045778,300114.7396,0.373335242
859,298.4065642,-6.62E-05,0.300000012,3.000045778,235673.9173,0.386380434
860,299.5669297,-9.71E-05,0,3.000045778,578277.5344,0.373556942
861,298.8249893,-0.000120295,0,3.000045778,856778.0694,0.342891932
862,297.2274104,-0.000137895,0,3.000045778,912775.3877,0.352499455
863,297.4123915,-0.000127762,0,3.000045778,926960.4744,0.336985618
864,295.5451628,-8.77E-05,0,3.000045778,319906.3129,0.375539482
865,295.4726702,-4.76E-05,5.900000095,3.000045778,235403.7252,0.35814026
866,295.9949556,-7.94E-05,0,3.000045778,213112.8747,0.390887856
867,295.0096529,-6.80E-05,0,3.000045778,249183.5237,0.382904708
868,293.3772389,-4.78E-05,1.399999976,3.000045778,132122.7846,0.413244754
869,294.9932836,-4.76E-05,0,3.000045778,132190.3327,0.39043206
870,296.7687475,-7.53E-05,0,3.000045778,440141.8095,0.379443526
871,298.926995,-8.04E-05,0,3.000045778,586923.6825,0.365429848
872,299.7563458,-0.000106498,0,3.000045778,814628.0975,0.349061966
873,300.3128213,-0.000126097,0,3.000045778,849955.7182,0.373682857
874,301.0707278,-0.000120267,0,3.000045778,882243.6773,0.357519239
875,299.1502786,-6.51E-05,0,3.000045778,440547.0976,0.389572561
876,296.3541931,-8.58E-05,0,3.000045778,467498.7623,0.339970201
877,290.615424,-8.14E-05,0,3.000045778,87135.79546,0.363749921
878,287.0461109,-0.00011416,0,3.000045778,557135.0005,0.397957772
879,290.5373675,-8.23E-05,0,3.000045778,421363.4566,0.320390135
880,290.4651974,-0.000108524,0.5,3.000045778,834149.4787,0.370844305
881,290.8172583,-6.26E-05,0.300000012,3.000045778,381104.8297,0.339640498
882,291.8631192,-8.63E-05,0.200000003,3.000045778,848739.8536,0.35313189
883,292.9803439,-8.92E-05,0.100000001,3.000045778,863465.3245,0.342887282
884,294.684928,-9.51E-05,0,3.000045778,792810.0833,0.340925127
885,295.3222016,-4.70E-05,0,3.000045778,411771.6361,0.374811023
886,296.3305665,-5.34E-05,0,3.000045778,517146.5657,0.369293094
887,297.2778085,-4.10E-05,0,3.000045778,273568.3631,0.372813314
888,292.1270439,-5.13E-05,20.5,3.000045778,194469.6179,0.342876822
889,291.6261273,-6.31E-05,17.20000076,3.000045778,108886.2617,0.382294297
890,291.5880667,-4.87E-05,13.80000019,3.000045778,199738.3644,0.37335065
891,288.3640409,-6.27E-05,7.900000095,3.000045778,94768.72305,0.398189783
892,287.7206389,-6.75E-05,0.600000024,3.000045778,262693.13,0.364484549
893,290.092171,-8.25E-05,0,3.000045778,775382.6911,0.358819187
894,290.4909206,-6.12E-05,0.300000012,3.000045778,663860.8907,0.342016816
895,291.2243135,-4.93E-05,0,3.000045778,588950.1234,0.341305435
896,291.5921792,-5.36E-05,0,3.000045778,769438.4643,0.337560475
897,292.668279,-5.65E-05,0,3.000045778,756874.5304,0.338218272
898,293.6562427,-6.13E-05,0,3.000045778,742621.8957,0.356650442
899,295.9725385,-4.76E-05,0,3.000045778,668386.6088,0.339227498
900,293.7405083,-8.07E-05,0,3.000045778,234728.2449,0.356609881
901,291.2765662,-9.81E-05,2.200000048,3.000045778,227703.2496,0.361840755
902,290.6781596,-3.54E-05,0.200000003,3.000045778,199805.9124,0.357718647
903,290.7262998,-5.41E-05,0.600000024,3.000045778,606445.0637,0.336125523
904,289.1000948,-0.00010225,0.300000012,3.000045778,609079.4369,0.338600457
905,288.8081085,-6.72E-05,0.200000003,3.000045778,501813.1625,0.338735551
906,290.8713656,-4.18E-05,0.100000001,3.000045778,691420.4876,0.326096296
907,289.8092966,-4.41E-05,0,3.000045778,660821.2292,0.335778087
908,289.752125,-4.81E-05,0.300000012,3.000045778,676222.1805,0.322459728
909,291.291726,-4.74E-05,0,3.000045778,548826.5926,0.335930526
910,291.8018352,-2.50E-05,0,3.000045778,519443.1987,0.321655363
911,292.8253597,-4.49E-05,0.400000006,3.000045778,580574.1675,0.304784715
912,292.2479187,-3.81E-05,10.90000057,3.000045778,335037.072,0.337354302
913,287.0383698,-7.44E-05,0,3.000045778,65182.68514,0.362647891
914,286.0637112,-6.11E-05,0,3.000045778,606580.1597,0.346242666
915,287.3411615,-4.69E-05,0,3.000045778,575575.6131,0.335582018
916,288.563698,-3.89E-05,0,3.000045778,478576.6395,0.339237571
917,288.2750178,-3.55E-05,0,3.000045778,151103.7815,0.342209369
918,287.3858343,-2.51E-05,0,3.000045778,52281.01108,0.377188236
919,288.5979687,-2.21E-05,0,3.000045778,234052.7645,0.386057824
920,287.3705133,-3.48E-05,0.200000003,3.000045778,306464.2546,0.372959703
921,290.2332856,-2.95E-05,0.600000024,3.000045778,493437.2065,0.339726627
922,291.6129835,-2.87E-05,0,3.000045778,475334.334,0.351092875
923,292.332023,-3.87E-05,3.299999952,3.000045778,79908.15607,0.356379747
924,292.9518791,-1.32E-05,7.700000286,3.000045778,112061.0192,0.369894832
925,292.3172664,-8.78E-06,4.099999905,3.000045778,28233.91177,0.370637715
926,290.4585046,-1.74E-05,0,3.000045778,119288.6586,0.3718521
927,289.0837255,-3.37E-05,1.200000048,3.000045778,163735.2635,0.384227037
928,286.7637204,-4.30E-05,0,3.000045778,80921.37654,0.381638914
929,285.4369204,-2.59E-05,0.200000003,3.000045778,70924.26784,0.360426366
930,284.0273062,-3.20E-05,0,3.000045778,339562.7902,0.358549625
931,284.2705878,-1.62E-05,0,3.000045778,426969.9433,0.349087983
932,286.1741838,-1.88E-05,0.100000001,3.000045778,406232.6975,0.335275829
933,286.8216984,-2.01E-05,0.300000012,3.000045778,359827.1997,0.342978656
934,287.9960946,-2.33E-05,0,3.000045778,351518.7918,0.34137544
935,290.4381034,-1.59E-05,0,3.000045778,343750.7681,0.34219566
936,291.882714,-1.50E-05,0,3.000045778,309436.368,0.342972726
937,290.0765274,-1.34E-05,2.100000143,3.000045778,225474.1645,0.343971968
938,284.9760803,-3.10E-05,0,3.000045778,71194.45997,0.341677696
939,283.064985,-1.98E-05,0,3.000045778,332064.9586,0.338130593
940,284.3046972,-2.24E-05,0,3.000045778,306464.2546,0.334355891
941,284.6595803,-2.04E-05,0,3.000045778,275121.9679,0.327501059
942,279.96006,-2.25E-05,0,3.000045778,310517.1365,0.303489715
943,281.4854689,-1.92E-05,0.600000024,3.000045778,247157.0827,0.318929791
944,283.3387474,-1.47E-05,0,3.000045778,204804.4668,0.317248225
945,285.1400152,-1.38E-05,0,3.000045778,272892.8828,0.310478628
946,287.0059537,-6.45E-06,0,3.000045778,242766.4606,0.333228886
947,289.4907001,-1.04E-05,0,3.000045778,250534.4843,0.334410369
948,286.547049,-6.14E-06,0,3.000045778,50389.66619,0.349657923
949,276.3149482,-4.94E-05,1.200000048,3.000045778,21816.84875,0.39474982
950,276.7399049,-2.07E-05,0,3.000045778,229662.1425,0.358053803
951,277.2894455,-6.42E-06,0,3.000045778,243441.941,0.342765689
952,277.712225,-9.22E-06,0,3.000045778,236281.8496,0.343751758
953,280.7558659,-1.13E-05,0,3.000045778,200278.7487,0.343091875
954,282.1050024,-8.70E-06,14.80000019,3.000045778,202575.3817,0.348151803
955,284.1463263,-4.28E-06,0,3.000045778,156710.2682,0.354431063
956,280.1153668,-1.37E-05,0,3.000045778,20871.17631,0.390158474
957,276.306562,-4.59E-05,0,3.000045778,48295.6772,0.364656031
958,272.8693322,-1.42E-05,0,3.000045778,193591.4935,0.354128808
959,272.7268467,-1.02E-05,0,3.000045778,196833.799,0.344026685
960,273.4636264,-4.73E-06,0,3.000045778,196833.799,0.298768818
961,274.8673541,-2.95E-06,0,3.000045778,183594.3848,0.351352781
962,275.2491699,-5.34E-06,0,3.000045778,177785.2541,0.312719047
963,278.2421709,-3.56E-06,0,3.000045778,175623.7171,0.335740089
964,274.7164824,-5.98E-06,0,3.000045778,159547.2855,0.333122939
965,272.4175235,-6.36E-06,0,3.000045778,168058.3375,0.332415223
966,272.6502417,-1.21E-05,0,3.000045778,69843.49933,0.254387885
967,276.6893455,-5.31E-06,0,3.000045778,145632.391,0.244804874
968,273.5730507,-4.42E-06,0,3.000045778,141579.5091,0.227027953
969,273.4111317,-4.81E-06,0,3.000045778,143943.6902,0.234042317
970,274.0924332,-2.73E-06,0,3.000045778,127056.6822,0.257813483
971,277.8037479,-6.34E-06,0,3.000045778,135905.4744,0.263133258
972,278.126215,-9.97E-06,0,3.000045778,68560.08673,0.320504725
973,278.8329977,0,0,3.000045778,123409.0885,0.317350835
974,278.901781,0,0,3.000045778,93215.11832,0.290469617
975,276.2286667,-6.59E-06,0,3.000045778,110304.7704,0.297798485
976,278.0519484,-1.14E-06,0,3.000045778,114019.9121,0.275116056
